subscription_id,damage_type,damage_category,invoiced_amount
9378671152,,,149.46
9378671152,,,150.0
5674936588,,,100.0
5674936588,,,209.49
5674936588,,,500.0
5674936588,,,0.0
5674936588,,,500.0
5720297382,,,0.0
5720297382,,,0.0
5720297382,,,500.0
5720297382,,,0.0
5720297382,,,0.0
6029482132,,,262.2
6029482132,,,500.0
11699941655,,,100.0
4406716759,,,50.0
4406716759,,,0.0
4406716759,,,500.0
4406716759,,,500.0
5849518453,,,150.0
5751894965,,,299.43
5751894965,,,500.0
5751894965,,,127.75
5751894965,,,0.0
5751894965,,,500.0
4608501104,,,0.0
4608501104,,,500.0
4608501104,,,146.0
5705398043,,,500.0
5705398043,,,0.0
5705398043,,,64.13
5705398043,,,499.04
5705398043,,,282.16
5705398043,,,500.0
5773692019,,,500.0
5773692019,,,0.0
5700033201,,,349.02
5700033201,,,150.0
5700033201,,,500.0
5700033201,,,33.6
5700033201,,,0.0
5700033201,,,0.0
5700033201,,,500.0
5700033201,,,50.0
5700033201,,,50.0
5700033201,,,150.0
5700033201,,,0.0
5700033201,,,0.0
5700033201,,,0.0
5700033201,,,0.0
5809437276,,,100.0
5809437276,,,0.0
5809437276,,,500.0
4152026788,,,0.0
4152026788,,,0.0
4152026788,,,25.25
4001973528,,,0.0
4744434313,,,100.0
4744434313,,,500.0
4744434313,,,50.0
6065912883,,,100.0
5850425248,,,402.64
5850425248,,,500.0
5850425248,,,0.0
5850425248,,,500.0
6180700042,,,500.0
6180700042,,,500.0
6180700042,,,500.0
6180700042,,,50.0
6180700042,,,45.0
4412870764,,,0.0
4513612356,,,0.0
3626900444,,,0.0
3626900444,,,45.0
3626900444,,,493.71
3626900444,,,0.0
3626900444,,,100.0
3626900444,,,100.0
3626900444,,,41.55
3626900444,,,382.47
3626900444,,,50.0
3626900444,,,500.0
3626900444,,,0.0
3626900444,,,58.78
3626900444,,,388.7
6129137929,,,0.0
6129137929,,,500.0
6129137929,,,56.0
6066979392,,,0.0
6066979392,,,0.0
6066979392,,,0.0
6066979392,,,0.0
5415846919,,,50.0
5415846919,,,500.0
5415846919,,,500.0
5415846919,,,0.0
5415846919,,,100.0
5415846919,,,500.0
5415846919,,,366.83
6163997534,,,0.0
6163997534,,,0.0
4678948887,,,0.0
4678948887,,,97.83
4678948887,,,0.0
4678948887,,,65.88
6142420518,,,0.0
4540877915,,,0.0
4540877915,,,0.0
4809570861,,,80.0
4809570861,,,0.0
5802273662,,,100.0
5802273662,,,500.0
5802273662,,,500.0
5802273662,,,500.0
5802273662,,,500.0
5802273662,,,0.0
5802273662,,,0.0
5949564428,,,304.85
4824241304,,,0.0
4824241304,,,50.0
4824241304,,,0.0
4824241304,,,0.0
6143754406,,,0.0
6143754406,,,50.0
6143754406,,,50.0
4848655775,,,500.0
4848655775,,,500.0
4848655775,,,50.0
4848655775,,,50.0
4848655775,,,0.0
4848655775,,,0.0
4848655775,,,500.0
4848655775,,,30.78
4848655775,,,70.13
4848655775,,,0.0
4848655775,,,150.0
6527107216,,,50.0
6264009141,,,0.0
6264009141,,,17.13
6264009141,,,50.0
6264009141,,,0.0
6264009141,,,50.0
6264009141,,,0.0
6264009141,,,500.0
6264009141,,,0.0
6264009141,,,500.0
6264009141,,,124.0
6264009141,,,500.0
6264009141,,,62.0
6264009141,,,0.0
4960122511,,,0.0
4960122511,,,0.0
4960122511,,,0.0
4960122511,,,50.0
4960122511,,,80.0
6311363123,,,500.0
6311363123,,,500.0
6311363123,,,59.85
6311363123,,,500.0
6311363123,,,0.0
6311363123,,,80.0
6311363123,,,50.0
6311363123,,,500.0
6069023106,,,408.98
6069023106,,,0.0
6069023106,,,0.0
6069023106,,,50.0
5026649248,,,296.98
5026649248,,,500.0
4948185881,,,500.0
4948185881,,,500.0
4948185881,,,500.0
4948185881,,,128.25
4948185881,,,500.0
4948185881,,,53.5
4948185881,,,0.0
4948185881,,,0.0
4948185881,,,80.0
4948185881,,,226.54
6722340017,,,0.0
6722340017,,,80.0
6051577208,,,0.0
6051577208,,,0.0
6051577208,,,0.0
6328062747,,,500.0
6308830733,,,500.0
6308830733,,,465.13
6308830733,,,50.0
6755594391,,,500.0
6755594391,,,271.68
6282351879,,,171.57
6282351879,,,0.0
6282351879,,,500.0
6282351879,,,50.0
6217910713,,,308.18
6217910713,,,262.51
6217910713,,,238.66
6217910713,,,500.0
6217910713,,,50.0
6217910713,,,500.0
6217910713,,,0.0
6217910713,,,0.0
6217910713,,,0.0
6217910713,,,0.0
6217910713,,,28.05
6217910713,,,0.0
6217910713,,,50.0
6217910713,,,500.0
6217910713,,,0.0
6217910713,,,0.0
6217910713,,,500.0
5166805343,,,80.0
5166805343,,,0.0
10597498488,,,167.94
10597498488,,,167.94
10597498488,,,167.94
10575145640,,,155.0
10606918008,,,155.09
10906130068,,,100.0
4830901397,,,0.0
4830901397,,,50.0
4830901397,,,0.0
4830901397,,,100.0
4830901397,,,80.0
4830901397,,,500.0
4442598005,,,100.0
4442598005,,,500.0
4442598005,,,500.0
4442598005,,,0.0
4442598005,,,500.0
4442598005,,,230.07
4991173392,,,80.0
4991173392,,,0.0
4991173392,,,50.0
6229827345,,,0.0
6229827345,,,100.0
6229827345,,,80.0
5375291177,,,500.0
5375291177,,,500.0
5375291177,,,500.0
5375291177,,,0.0
5375291177,,,0.0
5375291177,,,50.0
5375291177,,,0.0
6935065149,,,50.0
6935065149,,,500.0
7602891628,,,304.85
7602891628,,,50.0
7602891628,,,80.0
7602891628,,,100.0
6196296871,,,100.0
6196296871,,,500.0
6196296871,,,500.0
6196296871,,,0.0
6196296871,,,203.25
10831373477,,,500.0
10831373477,,,0.0
7419030528,,,0.0
7419030528,,,0.0
7419030528,,,0.0
7419030528,,,500.0
5558720803,,,500.0
5558720803,,,0.0
5558720803,,,80.0
5558720803,,,500.0
5558720803,,,0.0
5558720803,,,0.0
5558720803,,,50.0
5558720803,,,200.0
5558720803,,,0.0
6277545256,,,0.0
6277545256,,,0.0
6277545256,,,0.0
6277545256,,,0.0
6277545256,,,0.0
6277545256,,,0.0
6277545256,,,500.0
6277545256,,,0.0
6277545256,,,0.0
6277545256,,,0.0
6277545256,,,0.0
6277545256,,,0.0
6277545256,,,0.0
6277545256,,,0.0
7805256493,,,100.0
7805256493,,,0.0
7805256493,,,0.0
7805256493,,,0.0
7863349617,,,732.5
7863349617,,,0.0
7863349617,,,0.0
7863349617,,,50.0
7863349617,,,0.0
7863349617,,,203.25
7863349617,,,80.0
7863349617,,,0.0
8266027165,,,714.93
8266027165,,,80.0
8266027165,,,100.0
8266027165,,,714.93
6825068151,,,0.0
6825068151,,,0.0
6825068151,,,149.48
6825068151,,,0.0
6825068151,,,0.0
6861016236,,,0.0
6747026783,,,500.0
9153470999,,,500.0
6880102156,,,0.0
6880102156,,,0.0
6880102156,,,0.0
6880102156,,,0.0
6880102156,,,0.0
7208612176,,,149.5
7208612176,,,422.11
7511026453,,,150.0
7511026453,,,50.0
7511026453,,,500.0
7511026453,,,500.0
7440703548,,,500.0
8698687838,,,117.77
8698687838,,,500.0
8698687838,,,500.0
8698687838,,,50.0
8698687838,,,150.0
8698687838,,,500.0
8698687838,,,226.79
8698687838,,,50.0
8698687838,,,1787.55
8698687838,,,500.0
7295832165,,,500.0
7295832165,,,500.0
7295832165,,,152.14
7295832165,,,500.0
7295832165,,,500.0
7295832165,,,500.0
7295832165,,,84.86
7863535424,,,500.0
7411435409,,,0.0
7411435409,,,500.0
7411435409,,,381.04
6817086357,,,150.0
6817086357,,,80.0
7804388791,,,500.0
7804388791,,,125.6
7804388791,,,150.0
7804388791,,,50.0
7804388791,,,125.0
7804388791,,,279.94
7804388791,,,130.2
7804388791,,,209.24
7804388791,,,125.6
7182178353,,,27.78
7182178353,,,152.14
7182178353,,,125.33
7182178353,,,152.14
7182178353,,,152.14
8272428897,,,480.53
8272428897,,,0.0
8272428897,,,62.05
8272428897,,,50.0
8272428897,,,139.29
8272428897,,,500.0
8043998572,,,50.0
8043998572,,,50.0
8302409011,,,50.0
8302409011,,,100.0
8302409011,,,50.0
8302409011,,,500.0
8215288160,,,139.29
8215288160,,,139.29
8215288160,,,500.0
8215288160,,,150.0
8194643476,,,500.0
8194643476,,,500.0
8397135369,,,150.0
8545258640,,,0.0
8545258640,,,152.14
8545258640,,,80.0
8545258640,,,500.0
8545258640,,,50.0
8377495857,,,40.2
8377495857,,,12.0
8264044110,,,152.14
8264044110,,,41.37
8264044110,,,152.14
8149404330,,,149.16
8397330270,,,162.56
8784453683,,,500.0
8002534213,,,50.0
8002534213,,,50.0
8002534213,,,91.9
8002534213,,,117.09
8818926939,,,149.16
8974623744,,,500.0
8811411380,,,500.0
8811411380,,,500.0
8811411380,,,15.0
8811411380,,,162.56
8304189048,,,163.89
8304189048,,,163.89
8306444682,,,152.14
8306444682,,,50.0
8306444682,,,152.14
8376687142,,,121.11
8376687142,,,20.0
8376687142,,,136.9
8376687142,,,500.0
8928157861,,,500.0
8149079396,,,149.5
8149079396,,,200.0
8149079396,,,149.5
8628360197,,,136.9
8744421938,,,149.5
8744421938,,,500.0
8744421938,,,149.5
8744421938,,,414.6
8147129935,,,50.0
8147129935,,,130.19
8147129935,,,130.19
8147129935,,,130.19
8147129935,,,100.0
8147129935,,,229.0
8147129935,,,1488.7
8147129935,,,404.19
8147129935,,,112.1
8147129935,,,50.0
8147129935,,,26.8
8147129935,,,221.11
8875733427,,,1270.91
8875733427,,,676.23
8875733427,,,117.84
8875733427,,,152.49
8875733427,,,152.49
8875733427,,,500.0
8875733427,,,256.3
9282839899,,,152.13
9282839899,,,500.0
9067537585,,,149.16
9067537585,,,149.16
9067537585,,,149.16
9119295614,,,500.0
9160766821,,,169.22
9026326050,,,253.78
11423990078,,,130.19
9041594717,,,50.0
9592867960,,,139.29
9592867960,,,139.29
9592867960,,,500.0
9592867960,,,50.0
10684053174,,,0.0
10684053174,,,0.0
10684053174,,,0.0
10684053174,,,0.0
10684053174,,,152.49
10684053174,,,152.49
10839238790,,,0.0
10562398641,,,0.0
10562398641,,,100.0
10575145640,,,149.5
10575145640,,,0.0
10575145640,,,150.0
10575145640,,,0.0
6761296495,,,149.16
6761296495,,,0.0
6761296495,,,149.16
6761296495,,,230.52
6761296495,,,0.0
6761296495,,,0.0
6761296495,,,0.0
6761296495,,,264.43
10934416289,,,0.0
10934416289,,,142.41
6774385415,,,0.0
6774385415,,,0.0
6774385415,,,139.63
6774385415,,,139.63
6774385415,,,139.63
6774385415,,,0.0
6774385415,,,317.57
6774385415,,,363.92
6991046982,,,0.0
6991046982,,,0.0
6991046982,,,0.0
6991046982,,,0.0
6991046982,,,0.0
10915412234,,,149.5
10915412234,,,0.0
10915412234,,,259.58
11223556145,,,0.0
11223556145,,,0.0
11223556145,,,150.0
11223556145,,,100.0
11223556145,,,590.5
11499358578,,,0.0
11499358578,,,693.2
11499358578,,,0.0
11358892204,,,149.16
11358892204,,,423.27
11358892204,,,483.55
11358892204,,,149.16
11358892204,,,149.16
7378414207,,,0.0
7378414207,,,149.16
7378414207,,,149.16
7378414207,,,149.16
7378414207,,,149.16
7852725545,,,500.0
7852725545,,,0.0
7852725545,,,0.0
11564460819,,,149.5
11564460819,,,0.0
11564460819,,,149.5
7754746670,,,246.23
7754746670,,,250.0
7754746670,,,150.0
7754746670,,,0.0
7754746670,,,500.0
7450097337,,,136.56
7450097337,,,0.0
7450097337,,,0.0
11616930424,,,0.0
11616930424,,,150.0
11616930424,,,225.36
11616930424,,,0.0
7750714463,,,225.36
7750714463,,,225.36
7750714463,,,26.26
7750714463,,,0.0
12054230113,,,150.0
12054230113,,,225.36
12054230113,,,225.36
12054230113,,,0.0
12054230113,,,225.36
12054230113,,,150.0
11961602062,,,0.0
11961602062,,,0.0
11961602062,,,0.0
11961602062,,,0.0
7986885156,,,127.78
7986885156,,,0.0
7986885156,,,500.0
7986885156,,,0.0
7986885156,,,500.0
7986885156,,,127.78
7986885156,,,127.78
12186771855,,,0.0
12186771855,,,0.0
12186771855,,,0.0
12014961426,,,0.0
12014961426,,,0.0
12014961426,,,0.0
12014961426,,,127.78
12014961426,,,0.0
7292867635,,,0.0
7292867635,,,0.0
7292867635,,,80.0
7292867635,,,70.27
11891498768,,Sonstige,0.0
8166407566,,Sonstige,0.0
11699899550,,Sonstige,0.0
8168469382,,Sonstige,0.0
11487215799,,,150.0
11487215799,,,149.55
11487215799,,,0.0
11487215799,,,149.55
11487215799,,,119.49
11487215799,,,149.55
11487215799,,,0.0
11487215799,,,500.0
11487215799,,,500.0
11487215799,,,0.0
11487215799,,,290.95
11487215799,,,0.0
8199146362,,Sonstige,0.0
11846423870,,Sonstige,0.0
8725380416,,Sonstige,0.0
8321462694,,Sonstige,0.0
8610468172,,Sonstige,0.0
13167753868,,Sonstige,0.0
8544854657,,Sonstige,0.0
9039516761,,Sonstige,0.0
8519499360,,Sonstige,47.4
8519499360,,Sonstige,0.0
13232214131,,Sonstige,0.0
8923471620,,Sonstige,0.0
8836915267,,Sonstige,0.0
12925465415,,Sonstige,0.0
9067562072,,Sonstige,0.0
8864071685,,Sonstige,0.0
13202303010,,Sonstige,0.0
8964283020,,Sonstige,0.0
13254498171,,Sonstige,0.0
9279758668,,Sonstige,0.0
13305305219,,Sonstige,0.0
13727526290,,Sonstige,0.0
9140418563,,Sonstige,0.0
13500475543,,Sonstige,0.0
9242799020,,Sonstige,0.0
13228228782,,Sonstige,0.0
13957198631,,Sonstige,0.0
14041633397,,Sonstige,0.0
9340450125,,Sonstige,0.0
15057400886,,Sonstige,0.0
14647284884,,Sonstige,0.0
14802760610,,Sonstige,0.0
15207793482,,Sonstige,0.0
15326556972,,Sonstige,0.0
17426088268,,Sonstige,0.0
15340784436,,Sonstige,0.0
15750457601,,Sonstige,0.0
15628243863,,Sonstige,0.0
15941283711,,Sonstige,0.0
20001375494,,Sonstige,0.0
18011433062,,Sonstige,0.0
17568253839,,Sonstige,0.0
17548563974,,Sonstige,0.0
18654130531,,Sonstige,0.0
18709875293,,Sonstige,0.0
18511295073,,Sonstige,0.0
19063814157,,Sonstige,0.0
19695409559,,Sonstige,0.0
20137909102,,Sonstige,0.0
20133852287,,Sonstige,0.0
20136452135,,Sonstige,0.0
19508017821,,Sonstige,0.0
19902956725,,Sonstige,0.0
21581047193,,Sonstige,0.0
5554955824,,,0.0
5752644475,,,500.0
5752644475,,,500.0
5920568349,,,0.0
5920568349,,,0.0
5920568349,,,0.0
5897018656,,,500.0
5897018656,,,300.0
5897018656,,,500.0
5873785273,,,0.0
5873785273,,,0.0
5873785273,,,0.0
5873785273,,,0.0
5873785273,,,0.0
5873785273,,,0.0
5873785273,,,0.0
5873785273,,,0.0
5873785273,,,0.0
5873785273,,,0.0
5873785273,,,0.0
5698989406,,,50.0
5698989406,,,500.0
5808058905,,,500.0
5808058905,,,300.0
5808058905,,,500.0
5761308172,,,0.0
5761308172,,,420.0
5761308172,,,0.0
5858713088,,,0.0
5649671295,,,0.0
5649671295,,,0.0
5649622032,,,30.0
5649622032,,,500.0
5649622032,,,500.0
5649622032,,,0.0
5649622032,,,0.0
5928940189,,,500.0
5928940189,,,65.0
5928940189,,,0.0
5928940189,,,65.0
5928940189,,,65.0
5928940189,,,0.0
5928940189,,,65.0
5928940189,,,0.0
5928940189,,,100.0
5928940189,,,65.0
5831827040,,,500.0
5831827040,,,500.0
5831827040,,,500.0
5995300105,,,500.0
5875745159,,,0.0
5875745159,,,0.0
5875745159,,,0.0
5875745159,,,0.0
5875745159,,,0.0
5875745159,,,0.0
5875745159,,,420.0
5875745159,,,0.0
5875745159,,,0.0
5875745159,,,0.0
5875745159,,,0.0
5875745159,,,500.0
5875745159,,,500.0
5875745159,,,0.0
5883595591,,,55.0
5883595591,,,150.0
5883595591,,,80.0
5892930149,,,0.0
5892930149,,,467.09
5938427940,,,500.0
5997817920,,,0.0
5997817920,,,0.0
5859684909,,,500.0
5859684909,,,500.0
5859684909,,,0.0
5800434464,,,0.0
5800434464,,,0.0
6043714933,,,0.0
5706263479,,,500.0
5706263479,,,420.0
5706263479,,,500.0
5706263479,,,500.0
5706263479,,,500.0
5879210153,,,0.0
5879210153,,,0.0
5879210153,,,0.0
5879210153,,,0.0
5879210153,,,0.0
5879210153,,,0.0
5879210153,,,500.0
5879210153,,,0.0
5879210153,,,0.0
5879210153,,,0.0
5879210153,,,0.0
5879210153,,,0.0
6015299174,,,0.0
6015299174,,,0.0
6015299174,,,0.0
6015299174,,,0.0
6015299174,,,0.0
6015299174,,,0.0
6015299174,,,0.0
6015299174,,,0.0
6015299174,,,0.0
6015299174,,,0.0
6015299174,,,0.0
6011675211,,,289.95
6011675211,,,500.0
6011675211,,,300.0
6011675211,,,349.3
6041627147,,,0.0
6041627147,,,0.0
6041627147,,,500.0
6041627147,,,0.0
6041627147,,,500.0
6041627147,,,0.0
6041627147,,,0.0
6041627147,,,0.0
6041627147,,,0.0
6041627147,,,500.0
6041627147,,,0.0
6041627147,,,0.0
6041627147,,,0.0
6041627147,,,0.0
6078134337,,,500.0
6078134337,,,500.0
6078134337,,,257.97
6078134337,,,500.0
6078134337,,,300.0
6078134337,,,145.41
5993266436,,,0.0
5993266436,,,500.0
5993266436,,,0.0
5993266436,,,0.0
5993266436,,,0.0
5993266436,,,0.0
6068650597,,,300.0
6068650597,,,420.0
6068650597,,,386.75
6068650597,,,0.0
6068650597,,,40.0
6068650597,,,0.0
5867726425,,,500.0
6153792535,,,0.0
6077397024,,,0.0
6077397024,,,0.0
6077397024,,,0.0
6077397024,,,0.0
6077397024,,,0.0
6077397024,,,0.0
6077397024,,,0.0
6077397024,,,0.0
6077397024,,,0.0
6077397024,,,0.0
6077397024,,,0.0
6012297581,,,0.0
6012297581,,,0.0
5801316475,,,100.0
5801316475,,,100.0
5801316475,,,0.0
5801316475,,,50.0
5801316475,,,50.0
5801316475,,,50.0
5801316475,,,100.0
5801316475,,,500.0
5801316475,,,142.33
5801316475,,,100.0
5801316475,,,50.0
6171871574,,,80.0
6171871574,,,0.0
6171871574,,,80.0
6245902233,,,0.0
6245902233,,,298.36
6245902233,,,0.0
6245902233,,,500.0
6245902233,,,0.0
6245902233,,,0.0
6245902233,,,0.0
6245902233,,,0.0
6245902233,,,0.0
6245902233,,,0.0
6245902233,,,0.0
6245902233,,,0.0
6245902233,,,0.0
6245902233,,,500.0
6178419486,,,500.0
6178419486,,,500.0
6210241176,,,200.0
7758296953,,,100.0
7758296953,,,500.0
7758296953,,,100.0
7758296953,,,100.0
7758296953,,,100.0
7758296953,,,500.0
7758296953,,,50.0
7758296953,,,420.0
7758296953,,,429.0
7758296953,,,500.0
7758296953,,,500.0
7758296953,,,100.0
7758296953,,,500.0
7758296953,,,500.0
6246077576,,,100.0
6268142175,,,0.0
6268142175,,,0.0
6268142175,,,500.0
6268142175,,,500.0
6190039642,,,0.0
6190039642,,,0.0
6190039642,,,0.0
6190039642,,,0.0
6190039642,,,0.0
6190039642,,,0.0
6190039642,,,0.0
6190039642,,,500.0
6190039642,,,0.0
6190039642,,,0.0
6190039642,,,0.0
6190039642,,,0.0
6150756454,,,0.0
6150756454,,,0.0
6150756454,,,0.0
6150756454,,,0.0
6150756454,,,0.0
6150756454,,,0.0
6150756454,,,424.47
6150756454,,,0.0
6150756454,,,0.0
6150756454,,,0.0
6150756454,,,500.0
6150756454,,,0.0
6150756454,,,0.0
6267936348,,,500.0
6267936348,,,0.0
6267936348,,,420.0
6267936348,,,117.58
6130153533,,,100.0
6274327211,,,100.0
6274327211,,,298.36
6043588417,,,500.0
6257438211,,,500.0
6309954150,,,0.0
6309954150,,,0.0
6213485173,,,500.0
6213485173,,,0.0
6012493940,,,0.0
6289633834,,,0.0
6289633834,,,0.0
6195846795,,,0.0
6195846795,,,0.0
6195846795,,,462.35
6195846795,,,0.0
6195846795,,,0.0
6195846795,,,0.0
6195846795,,,0.0
6195846795,,,0.0
6195846795,,,0.0
6195846795,,,0.0
6195846795,,,500.0
6195846795,,,0.0
6195846795,,,0.0
6344243087,,,500.0
6344243087,,,500.0
6344243087,,,500.0
6248647995,,,100.0
6755611419,,,500.0
6755611419,,,500.0
6755611419,,,500.0
6845876814,,,200.0
6845876814,,,500.0
8345574777,,,0.0
8345574777,,,500.0
9152431419,,,0.0
9152431419,,,0.0
9152431419,,,0.0
6749371990,,,100.0
8149242375,,,200.0
8149242375,,,0.0
8149242375,,,124.84
6896211750,,,0.0
6896211750,,,0.0
6747212292,,,493.28
6747212292,,,493.28
6897989765,,,400.0
6897989765,,,400.0
7055821328,,,200.0
7055821328,,,0.0
7055821328,,,200.0
7055821328,,,200.0
7055821328,,,200.0
6906581127,,,400.0
6906581127,,,400.0
6906581127,,,201.19
6906581127,,,400.0
7444625552,,,500.0
7444625552,,,0.0
7444625552,,,350.0
7444625552,,,0.0
7444625552,,,0.0
7013901948,,,100.0
7013901948,,,0.0
7013901948,,,0.0
7013901948,,,100.0
7013901948,,,100.0
7013901948,,,0.0
6908792657,,,117.44
6908792657,,,80.0
6908792657,,,80.0
6908792657,,,300.0
6801127754,,,300.0
6801127754,,,500.0
6801127754,,,300.0
6801127754,,,300.0
6753269429,,,500.0
6753269429,,,500.0
6880186985,,,0.0
6880186985,,,0.0
6880186985,,,0.0
6880186985,,,0.0
7219553864,,,80.0
7027526312,,,50.0
7027526312,,,50.0
7027526312,,,50.0
7027526312,,,500.0
7359028891,,,152.69
7359028891,,,50.0
7027713287,,,500.0
7027713287,,,204.12
7495823701,,,500.0
7495823701,,,165.49
7046100658,,,619.71
7046100658,,,481.05
7046100658,,,530.81
7046100658,,,481.05
7046100658,,,481.05
7403456168,,,500.0
7403456168,,,500.0
7403456168,,,500.0
7887032854,,,100.0
7752974252,,,80.0
7752974252,,,50.0
7752974252,,,500.0
7752974252,,,500.0
7898791715,,,500.0
7283834170,,,100.0
7283834170,,,152.69
7283834170,,,40.0
7283834170,,,100.0
7283834170,,,100.0
7751328283,,,156.71
7751328283,,,500.0
7751328283,,,302.47
7306858062,,,500.0
7306858062,,,100.0
7306858062,,,100.0
7306858062,,,100.0
7306858062,,,100.0
7306858062,,,80.0
9126317886,,,25.0
9126317886,,,100.0
8420719544,,,150.0
8420719544,,,150.0
8420719544,,,500.0
8420719544,,,150.0
8420719544,,,500.0
8420719544,,,120.0
8420719544,,,150.0
8644125606,,,200.0
8644125606,,,120.0
8644125606,,,150.0
8644125606,,,150.0
8644125606,,,150.0
8657449217,,,162.5
8547647597,,,145.0
8547647597,,,50.0
8547647597,,,145.0
8547647597,,,50.0
8547647597,,,145.0
8973366309,,,500.0
8973366309,,,100.0
8973366309,,,50.0
8973366309,,,100.0
8973366309,,,162.5
8973366309,,,500.0
8973366309,,,500.0
8973366309,,,162.5
8973366309,,,50.0
8973366309,,,50.0
8973366309,,,50.0
8987986306,,,80.0
8987986306,,,100.0
9099116891,,,500.0
9122040750,,,50.0
9122040750,,,140.0
9122040750,,,162.5
9122040750,,,110.0
9122040750,,,500.0
9122040750,,,500.0
9122040750,,,100.0
9122040750,,,80.0
9122040750,,,90.0
9122040750,,,500.0
9122040750,,,430.0
9122040750,,,162.5
9122040750,,,162.5
8996341169,,,460.0
8996341169,,,100.0
8996341169,,,100.0
8996341169,,,50.0
9124228736,,,162.5
9124228736,,,162.5
9003816244,,,80.0
9003816244,,,162.5
9003816244,,,162.5
9003816244,,,100.0
9003816244,,,80.0
9003816244,,,460.0
8757254144,,,162.5
8757254144,,,480.0
8757254144,,,120.0
8757254144,,,162.5
8757254144,,,80.0
8757254144,,,50.0
8757254144,,,162.5
8817247758,,,125.0
8817247758,,,140.0
8796186041,,,50.0
8796186041,,,50.0
8796186041,,,0.0
8796186041,,,50.0
8796186041,,,80.0
8796186041,,,50.0
8796186041,,,50.0
9126640387,,,162.5
9126640387,,,140.0
9126640387,,,162.5
9126640387,,,80.0
9301536684,,,162.5
9334768691,,,500.0
8934374826,,,150.0
8934374826,,,75.0
9655524182,,,30.0
9655524182,,,30.0
9655524182,,,120.0
9655524182,,,80.0
9620270634,,,120.0
6748941575,,,0.0
10552074335,,,0.0
11040288953,,,0.0
11040288953,,,50.0
11040288953,,,163.75
11214741926,,,186.0
11203362476,,,163.75
10893227353,,,240.0
10893227353,,,0.0
10893227353,,,163.75
11412530237,,,163.75
10871189869,,,163.75
10871189869,,,0.0
10871189869,,,0.0
10871189869,,,163.75
11223420690,,,120.0
11223420690,,,0.0
10672152704,,,0.0
10672152704,,,163.75
10672152704,,,0.0
10672152704,,,0.0
11302019134,,,163.75
11302019134,,,163.75
11302019134,,,163.75
11302019134,,,0.0
11302019134,,,0.0
11302019134,,,0.0
11359715931,,,0.0
11359715931,,,0.0
11359715931,,,163.75
11359715931,,,150.0
11744996404,,,0.0
11741322169,,,0.0
11741322169,,,500.0
11741322169,,,120.0
11741322169,,,140.0
7905464595,,,60.0
7905464595,,,600.0
7905464595,,,0.0
12014264705,,,0.0
12014264705,,,0.0
12014264705,,,112.0
12014264705,,,0.0
12014264705,,,0.0
12124528676,,,0.0
12124528676,,,0.0
12124528676,,,0.0
7923930895,,,0.0
7923930895,,,180.0
8015789592,,,142.5
8015789592,,,0.0
10709105736,,,0.0
10709105736,,,0.0
11816013954,,,0.0
11816013954,,,0.0
11816013954,,,0.0
11816013954,,,0.0
11990986422,,,0.0
11990986422,,,0.0
11990986422,,,0.0
11990986422,,,0.0
11820062582,,,0.0
11820062582,,,207.44
12151836809,,,0.0
12151836809,,,0.0
12151836809,,,0.0
12151836809,,,0.0
12151836809,,,0.0
12151836809,,,150.0
12151836809,,,150.0
12151836809,,,2101.35
11818479907,,,0.0
11818479907,,,0.0
11818479907,,,0.0
12066966112,,,0.0
12066966112,,,0.0
12066966112,,,0.0
12066966112,,,0.0
12066966112,,,0.0
11818482022,,,0.0
11818482022,,,539.94
11818482022,,,0.0
11830477972,,,158.0
11830477972,,,0.0
11830477972,,,403.82
